service_request_id,service_request_parent_id,sap_notification_number,date_requested,case_age_days,service_name,case_record_type,date_closed,status,lat,lng,street_address,zipcode,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description,iamfloc,floc
3297856,,,2021-03-29T14:42:00,1,Encampment,Neighborhood Policing,2021-03-30T00:00:00,Closed,32.74092515,-117.1470337,Park Bl & Upas St,92101,3,1,Balboa Park,BALBOA PARK,Mobile,,Encampments......Please help as it's growing. Thank you,SS-027255,SS-027255
3297857,,,2021-03-29T14:42:00,0,Missed Collection,ESD Complaint/Report,2021-03-29T00:00:00,Closed,32.5769812,-117.0508833,"1091 Darwin Pl, San Diego, CA 92154, USA",,8,25,Otay Mesa-Nestor,,Web,,The trash was not collected last Wednesday and they did not come back on friday to pick up the trash. Apparently the resident who called was told that staff was aware of the issue but do not know when it is going to be corrected.,,
3297858,,,2021-03-29T14:42:00,1,72 Hour Violation,Parking,2021-03-30T00:00:00,Closed,32.93358996,-117.205186,5100?5198 Manor Ridge Ln,92130,1,21,Carmel Valley,,Mobile,,Abandoned truck,SS-017359,SS-017359
3297859,,40300397917,2021-03-29T14:42:00,3,Street Sweeping,TSW,2021-04-01T00:00:00,Closed,32.75215497,-117.2151861,,,2,14,Midway-Pacific Highway,,Phone,,N/W COR  GLASS ON THE STREET ON KEMPER,SS-015076,SS-015076
3297860,,,2021-03-29T14:43:00,0,Other,TSW,2021-03-29T00:00:00,Referred,32.72143056,-117.1663222,,,3,4,Downtown,,Mobile,This report has been referred to TSW Sanitation (Human Excrement) at cityofsandiegoer@cleanharbors.com,Public defecation on street. Corner of state and cedar,SS-025576,SS-025576
3297861,,,2021-03-29T14:44:00,10,Missed Collection,ESD Complaint/Report,,In Process,32.83798339,-117.2764758,620 Marine St,,1,10,La Jolla,,Mobile,,Trash not picked up Monday 3/29,,
3297862,,,2021-03-29T14:44:00,2,Dead Animal,ESD Complaint/Report,2021-03-31T00:00:00,Closed,34.0558657,-117.6807956,"Mission Blvd & Missouri St, San Diego, CA 92109",92109,,,,,Phone,,Seagull dead on the sidewalkcalled in by 858 795 9050,,
3297863,,40300397972,2021-03-29T14:45:00,10,Guardrails/Barrier Metal/Wooden,TSW,,In Process,32.78839802,-117.0845527,,,7,20,Navajo,,Mobile,,End of guard rail and support post are damaged. Intersection of Waring Rd and Adobe Falls Rd.,SS-028272,SS-028272
3297864,,40300397919,2021-03-29T14:46:00,10,Engineering - Sidewalk Evaluation,Traffic Engineering,,In Process,32.7174976,-117.2471961,702 Temple St,92106,2,30,Peninsula,,Web,,Third notice - nothing done.  Serious issue due to one lane two way street with NO SIDEWALKS.  Why can't this get done???,SS-026259,SS-026259
3297865,,,2021-03-29T14:48:00,10,Missed Collection,ESD Complaint/Report,,In Process,32.73944,-117.24257,"4436 NARRAGANSETT AV, San Diego, CA 92107",92107,2,30,Peninsula,,Phone,,Missed Pick up ... someone moved it to the middle of the alley,,
3297866,,,2021-03-29T14:48:00,1,Dead Animal,ESD Complaint/Report,2021-03-30T00:00:00,Closed,32.79793292,-117.126078,2974 Mission Village Dr,,7,35,Serra Mesa,,Mobile,,dead possum on the side of the road,,
3297868,,,2021-03-29T14:48:00,0,,Storm Water Code Enforcement,2021-03-29T00:00:00,Closed,,,"10380 SPRING CANYON RD, SAN DIEGO, CA 92131",92131,,,,,Construction Patrol,,,,
3297869,,40300397964,2021-03-29T14:49:00,10,Damaged Curb,TSW,,In Process,32.71992073,-117.0560648,,,4,11,Encanto Neighborhoods,,Mobile,,Damaged Roads,SS-015293-PV1,SS-015293-PV1
3297870,,,2021-03-29T14:49:00,10,72 Hour Violation,Parking,,New,32.74247,-117.17049,"3525 Reynard Way, San Diego, CA 92103, USA",92103,3,42,Uptown,,Web,,This vehicle has been left in the same exact spot for over 6 months now. They do not move their car because they know no one is checking. They have trash and cobwebs on the the bottom of tires so it might be abandoned maybe?,SS-023097,SS-023097
3297872,,40300397975,2021-03-29T14:50:00,1,Pothole,TSW,2021-03-30T00:00:00,Closed,32.7677082,-117.0907438,,,9,58,Mid-City:Kensington-Talmadge,,Mobile,,"Sinkhole approximately 2"" deep. The street was repaved several years ago.",SS-016885-PV1,SS-016885-PV1
3297873,3278379,,2021-03-29T14:50:00,4,Pothole,TSW,2021-04-02T00:00:00,Closed,32.75040719,-117.2123304,,,2,14,Midway-Pacific Highway,,Web,,"Big, wide & deep pothole in left lane of east bound Midway Dr. Crossing Wing St. It cracked my car.",SS-028950-PV1,SS-028950-PV1
3297875,,40300397963,2021-03-29T14:51:00,10,Trim Tree for Peds/Vehicle Clearance,TSW,2021-04-08T00:00:00,Closed,32.72049196,-117.0559888,,,4,11,Encanto Neighborhoods,,Mobile,,Tree maintenance,TR-RW-0035093,SS-015292
3297876,3264108,,2021-03-29T14:51:00,10,Pothole,TSW,,In Process,32.7241064,-117.1638734,,,3,42,Uptown,,Mobile,,Huge Potholes Elm and 1st  Little Italy/bankers Hill,SS-000026-PV1,SS-000026-PV1
3297877,3303770,,2021-03-29T14:51:00,10,Damaged Container,ESD Complaint/Report,,In Process,32.5627919,-117.0821528,"1822 Corbin St, San Diego, CA 92154",92154,8,25,Otay Mesa-Nestor,,Mobile,,Trash thats been sitting for over a year,SS-007930,SS-007930
3297878,,40300397944,2021-03-29T14:52:00,3,Traffic Signal On Flash,TSW,2021-04-01T00:00:00,Closed,32.89810509,-117.241924,,,1,99,University,,Phone,,SIGNALS ON 4 WAY FLASH,SG-200808,SX-003318-001
3297879,,40300398000,2021-03-29T14:52:00,10,Engineering - Traffic Calming/Safety Features,Traffic Engineering,,In Process,32.73279124,-117.1603001,2632 05TH AV,92103,3,42,Uptown,,Mobile,,"Just curious. Could you have made fifth Avenue in bankers Hill any more dangerous for cars? Between the bike lane, sidewalk extensions and parked cars, you can?t see traffic.",SS-000164,SS-000164
3297880,,,2021-03-29T14:53:00,0,Encampment,ESD Complaint/Report,2021-03-29T00:00:00,Closed,32.8315684,-117.230093,"4907 MORENA BLVD, San Diego, CA",,2,6,Clairemont Mesa,,Phone,,,,
3297884,,40300397974,2021-03-29T14:55:00,10,Traffic Sign - Maintain,TSW,,In Process,32.7435069,-117.2539709,,,2,23,Ocean Beach,,Web,,The stop sign at the intersection of Santa Cruz Ave & Bacon St is missing. I've seen many cars drive through this intersection without stopping. Please replace this stop sign for the safety of our community.,SS-003349,SS-003349
3297885,,,2021-03-29T14:56:00,10,Waste on Private Property,ESD Complaint/Report,,In Process,32.7489736,-117.1286353,"3925 Ohio Street, San Diego, CA 92104",92104,3,28,North Park,,Phone,,Caller reported constant illegal dumping in alley comes from 3925 Ohio St which is a business. Every weeks the owner from this business puts out various different items in the alley for City to remove.,,
3297886,3291621,,2021-03-29T14:56:00,10,Pothole,TSW,,In Process,32.70462953,-117.0852916,,,4,11,Encanto Neighborhoods,,Mobile,,Pot hole,SS-014053-PV1,SS-014053-PV1
3297888,,40300397954,2021-03-29T14:58:00,10,Street Light Knock Over/Damage,TSW,,In Process,32.79774008,-117.1178647,,,7,50,Kearny Mesa,,Phone,,ELECTRICAL BOX DOWN,PL-325656,SS-028456-007
3297889,,40300397945,2021-03-29T14:59:00,1,Pothole,TSW,2021-03-30T00:00:00,Closed,33.02981,-117.0717357,,,5,31,Rancho Bernardo,,Web,,"Hi I manage an HOA and there is a street where the asphalt has deteriorated so badly.  Its crumbling all over the entire street and just looks really bad in addition to being a trip hazard in many areas.  We have put in a request to have this street redone but nothing has taken place for years.  Its the entire street of Carnton Way in Rancho Bernardo.  One address on that street is 17459 Carnton Way, San Diego.",SS-006515-PV1,SS-006515-PV1
3297890,,,2021-03-29T15:00:00,1,Encroachment,ESD Complaint/Report,2021-03-30T00:00:00,Closed,32.85399,-117.21849,"6308 BUNCHE WY, San Diego, CA 92122",92122,1,99,University,,Phone,,Abandoned Shopping Cart,,
3297891,,,2021-03-29T15:00:00,10,Potential Missed Collection,ESD Complaint/Report,,In Process,32.80204,-117.25187,"1061 CHALCEDONY ST, 4, San Diego, CA 92109",92109,2,27,Pacific Beach,,Phone,,DRIVER MISSED EMPTYING A RECYCLE CONTAINER PLEASE SEND DRIVER BACK,,
3297892,,,2021-03-29T15:01:00,10,72 Hour Violation,Parking,,New,32.71487163,-117.1348988,2751 E St,92102,3,8,Greater Golden Hill,,Mobile,,Parking Violation,SS-009653,SS-009653
3297893,,,2021-03-29T15:03:00,10,Encampment,Neighborhood Policing,2021-04-08T00:00:00,Closed,32.5549,-116.95872,"8500 Kerns St, San Diego, CA 92154, USA",92154,8,26,Otay Mesa,,Web,,"The occupant is leaving bottles filled with urine, feces, and debris in the landscaping - Parked in this location for two weeks.",SS-015157,SS-015157
3297894,,40300397991,2021-03-29T15:05:00,3,Street Light Knock Over/Damage,TSW,2021-04-01T00:00:00,Closed,32.70848335,-117.1520249,,,3,4,Downtown,,Phone,,EXPOSED WIRES,PL-348021,SX-014470-003
3297895,,,2021-03-29T15:06:00,7,72 Hour Violation,Parking,2021-04-05T00:00:00,Closed,32.5549,-116.95872,"8500 Kerns St, San Diego, CA 92154, USA",92154,8,26,Otay Mesa,,Web,,Abandon trailer - Unsure what could be inside of it.  Concerned for the landscape vendor's safety.,SS-015157,SS-015157
3297896,,40300397983,2021-03-29T15:07:00,3,Pothole,TSW,2021-04-01T00:00:00,Closed,32.8384364,-117.1519042,,,6,97,Military Facilities,,Web,,"CLAIMS-REPORTED AS: NORTH BOUND ON CONVOY ST AT 7807 (SEE PHOTO) APPEARS TO BE A TRENCH ACROSS ALL LANES, ALONG THE CURB AND POSSIBLY DOWN THE CENTER TOWARDS THE DOUBLE YELLOW LINES. IT WAS REPORTED TO US A POTHOLE PLEASE DETERMINE RESPONSIBLE AGENCY AND CORRECTIVE REPAIRS NEEDED.",SS-007871-PV1,SS-007871-PV1
3297897,,,2021-03-29T15:09:00,10,Missed Collection,ESD Complaint/Report,,In Process,32.82908,-117.279,"257 PLAYA DEL SUR ST, San Diego, CA 92037",92037,1,10,La Jolla,,Phone,,Missed 1 container,,
3297898,,40300397948,2021-03-29T15:09:00,10,Street Sweeping,TSW,,In Process,32.80169978,-117.2316871,4476?4498 Noyes St,92109,2,27,Pacific Beach,,Mobile,,This is my 4th report trying to get our streets swept. Every time the ticket is closed but no work has been completed. Please sweep our streets. It hasn't been done since last March 2020.,SS-020179,SS-020179
3297900,,,2021-03-29T15:10:00,0,Other,TSW,2021-03-29T00:00:00,Referred,32.8015445,-117.2317866,,,2,27,Pacific Beach,,Mobile,This report has been referred to TSW Sanitation (Human Excrement) at cityofsandiegoer@cleanharbors.com,Human waste,SS-020179,SS-020179
3297901,,40300397985,2021-03-29T15:10:00,10,Street Light Out,TSW,,In Process,33.02851135,-117.0822023,,,5,31,Rancho Bernardo,,Web,,"This street light has been OUT for >2 months.  At night it provides light to the entrance of our neighborhood.  There has been at least one car accident at the entrance since the light went out.  This is my 2nd time submitting this outage on this site.  C'mon San Diego, GET IT DONE!",PL-325629,SS-028447-001
3297902,,40300397992,2021-03-29T15:12:00,1,Evaluate Tree for Removal/Root Prune,TSW,2021-03-30T00:00:00,Closed,32.788013,-117.1894061,,,2,6,Clairemont Mesa,,Web,,"Pine Tree behind home but on City Property looks dead and huge, severe fire danger.    Can it be removed (1st choice) or at a minimum trimmed.",TR-RW,SS-008160
3297905,,40300397978,2021-03-29T15:16:00,1,Pothole,TSW,2021-03-30T00:00:00,Closed,32.7155355,-117.1560388,,,3,4,Downtown,,Web,,Several potholes in #1 lane going eastbound between 9th and 11th,SS-004932-PV1,SS-004932-PV1
3297906,3232737,,2021-03-29T15:17:00,1,Pothole,TSW,2021-03-30T00:00:00,Closed,32.87687129,-117.1870837,,,1,99,University,,Phone,,PER SDPD THERE IS A POTHOLE IN THE EASTBOUND #2 LANE.,SS-031122-PV1,SS-031122-PV1
3297907,,,2021-03-29T15:17:00,10,Graffiti Removal,TSW,,In Process,32.7457904,-117.1066432,,,9,56,Mid-City:City Heights,,Web,,Please remove graffiti,SS-000999,SS-000999
3297908,,,2021-03-29T15:18:00,1,Illegal Dumping,ESD Complaint/Report,2021-03-30T00:00:00,Closed,32.70442342,-117.1120829,"222 S 38TH ST, San Diego, CA 92113, USA",,9,37,Southeastern San Diego,,Mobile,,Illegal dumping,,
3297910,,,2021-03-29T15:19:00,2,Encampment,Neighborhood Policing,2021-03-31T00:00:00,Closed,32.7014074,-117.1151284,3676 Ocean View Blvd,92113,9,37,Southeastern San Diego,,Mobile,,Encampment starting over again. The same people are gathering with their junk and trash. Drugs and drinking. Loud music day and night and they are very noisy.,SS-020307,SS-020307
3297911,,,2021-03-29T15:19:00,10,Missed Collection,ESD Complaint/Report,,In Process,32.76117055,-117.070701,"4617 59th St, San Diego, CA 92115, USA",,9,38,College Area,,Web,,second request,,
3297912,,40300397947,2021-03-29T15:21:00,10,Pothole,TSW,,In Process,32.89378868,-117.1197747,,,6,97,Military Facilities,,Web,,"Heading West on Miramar Rd at the highlighted intersection, the pavement is buckling between the lanes.  I submitted a similar report at this same intersection 9, that's right 9 years ago and it still hasn't been fixed.  FYI, this intersection and the buckling pavement is very dangerous for motorcyclists in particular.  Please tell me why it takes 9+ years to fix a dangerous road intersection in San Diego County.",SS-018419-PV1,SS-018419-PV1
3297913,3280735,,2021-03-29T15:23:00,10,Pothole,TSW,,In Process,32.9795892,-117.255239,,,1,40,Torrey Pines,,Phone,,Large car damaging pot hole wb via de la valle just be south bound entrance to the 5.,PI27215,SS-027687
3297914,,,2021-03-29T15:23:00,0,,Storm Water Code Enforcement,2021-03-29T00:00:00,Closed,,,"1579 MORENA BLVD, SAN DIEGO, CA 92110",92110,,,,,Construction Patrol,,CONSTRUCTION PATROL,,
3297915,,,2021-03-29T15:23:00,0,Shared Mobility Device,ESD Complaint/Report,2021-03-29T00:00:00,Referred,32.71248895,-117.1691571,691?699 Kettner Blvd,,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,Scooters,,
3297916,,,2021-03-29T15:24:00,10,Missed Collection,ESD Complaint/Report,,In Process,32.7351,-117.1046789,"2731 Snowdrop St, San Diego, CA 92105, USA",,9,56,Mid-City:City Heights,,Web,,"Looks like the entire street's trash was not collected on Friday March 26th, 2021.  Several neighbors and our household has not had their trash collected.",,
3297917,,40300398010,2021-03-29T15:25:00,1,Tree Trimming Contract,TSW,2021-03-30T00:00:00,Closed,32.7524015,-117.1546231,,,3,42,Uptown,,Web,,"Frons and large seed ""bulb"" dangling at about 50 feet on king palmand things have been falling.  Lots of kids in the neighborhood riding scooters under the tree",TR-RW-0156748,SS-016440
3297918,,40300397968,2021-03-29T15:26:00,10,Engineering - Traffic Calming/Safety Features,Traffic Engineering,,In Process,32.78742991,-117.233671,Corona Oriente Rd,92109,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,,Please add a blinking crosswalk here. Cars speed through Corina Oriente and don't watch for children and people crossing from Moorland to the park pathway.,SS-008307,SS-008307
3297919,,,2021-03-29T15:26:00,10,Missed Collection,ESD Complaint/Report,,In Process,32.80408666,-117.2423378,4784 Ingraham St,,2,27,Pacific Beach,,Mobile,,Missed recycling and trash day,,
3297921,,40300397966,2021-03-29T15:27:00,1,Pothole,TSW,2021-03-30T00:00:00,Closed,32.88404065,-117.167046,,,6,15,Mira Mesa,,Web,,"Heading South on Camino Sante Fe between Carroll Rd and Miramar Rd, the pavement is all torn up.   Many potholes!  It should be torn up, repaved and resealed.  Maybe San Diego could do it with a material that doesn't wash away when it rains.",SS-022403-PV1,SS-022403-PV1
3297922,,,2021-03-29T15:28:00,0,Other,TSW,2021-03-29T00:00:00,Referred,32.75579878,-117.0892814,,,9,56,Mid-City:City Heights,,Mobile,This report has been referred to Water Repair (PUD) at wcm_gid@sandiego.gov,Translated: Dripping water pump has already been reported for months and is still located in 49th St between CajÃ³n Bl and Monroe Ave,SS-001160,SS-001160
3297924,,40300398041,2021-03-29T15:30:00,10,Engineering - Sidewalk Evaluation,Traffic Engineering,,In Process,32.7874282,-117.2341716,1799 Moorland Dr,92109,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,,Missing sidewalk. Please add a sidewalk.,SS-018961,SS-018961
3297925,,,2021-03-29T15:31:00,10,Missed Collection,ESD Complaint/Report,,In Process,32.72783,-117.23012,"3220 HUGO ST, San Diego, CA 92106",92106,2,30,Peninsula,,Phone,,DRIVER SKIPPED 2 CONTAINERS OUT ON THIS STREET,,
3297926,,40300397957,2021-03-29T15:31:00,10,Pothole,TSW,,In Process,32.82700896,-117.0956055,,,7,47,Tierrasanta,,Web,,Very deeeeeeeep pothole,SS-007301-PV1,SS-007301-PV1
3297927,,,2021-03-29T15:31:00,0,Missed Collection,ESD Complaint/Report,2021-03-29T00:00:00,Closed,32.7079505,-117.1365108,2675 K St,,8,37,Southeastern San Diego,,Mobile,,,,
3297928,3296053,,2021-03-29T15:33:00,1,Pothole,TSW,2021-03-30T00:00:00,Closed,32.95162072,-117.1079434,,,5,29,Rancho Penasquitos,,Web,,Huge pot holes,SS-021457-PV1,SS-021457-PV1
3297929,3270045,,2021-03-29T15:34:00,9,Encampment,Neighborhood Policing,2021-04-07T00:00:00,Closed,32.71472168,-117.1568011,820 E St,92101,3,4,Downtown,,Mobile,,"This is a completely unacceptable! There are full in drug deals taking place! Zero COVID-19 enforcement and these people are violent, confrontational and clearly a nuisance.  This is so unsanitary and unsafe!",SS-009657,SS-009657
3297930,,,2021-03-29T15:34:00,10,Missed Collection,ESD Complaint/Report,,In Process,32.73545388,-117.2546806,4760 Adair St,,2,23,Ocean Beach,,Mobile,,Missed alley collection between Adair and Ebers,,
3297931,,,2021-03-29T15:37:00,10,Missed Collection,ESD Complaint/Report,,In Process,32.8063001,-117.2509624,"4966 Everts St, San Diego, CA 92109, USA",,2,27,Pacific Beach,,Web,,My recycling container was not picked up today.  My house does not have alley access and the container is on Loring Street.,,
3297933,,,2021-03-29T15:37:00,10,Graffiti Removal,TSW,,In Process,32.75633333,-117.0879278,,,9,56,Mid-City:City Heights,,Mobile,,,SS-028982,SS-028982
3297934,,40300397956,2021-03-29T15:37:00,1,Pothole,TSW,2021-03-30T00:00:00,Closed,32.70262065,-117.0304488,,,4,44,Skyline-Paradise Hills,,Phone,,CUSTOMER STATES THERE IS A POTHOLE IN THE EASTBOUND LANE OF MEADOWBROOK IN THE LEFT TURN LANE.,SS-025085-PV1,SS-025085-PV1
